Locke,Hodor/Bran Stark,Hands,Hands,Killed in battle of Craster’s Keep,Beyond the Wall,House Bolton,No Second Allegiance,Secondary Major
Night’s Watch mutineer,Jon Snow,Sword (Longclaw),Blade,Killed in battle of Craster’s Keep,Beyond the Wall,Night’s Watch,No Second Allegiance,Background Extra
Night’s Watch brother,Karl Tanner,Knife,Blade,Killed in battle of Craster’s Keep,Beyond the Wall,Night’s Watch,No Second Allegiance,Background Extra
Karl Tanner,Jon Snow,Sword (Longclaw),Blade,Killed in battle of Craster’s Keep,Beyond the Wall,Night’s Watch,No Second Allegiance,Secondary Major
Night’s Watch mutineer,Grenn,Sword,Blade,Killed in battle of Craster’s Keep,Beyond the Wall,Night’s Watch,No Second Allegiance,Background Extra
Rast,Ghost,Direwolf teeth,Animal,Killed in battle of Craster’s Keep,Beyond the Wall,Night’s Watch,No Second Allegiance,Secondary Major
Bolton soldier,Yara Greyjoy,Axe,Axe,Killed during Yara’s attempt to rescue Theon Greyjoy,Dreadfort,House Bolton,No Second Allegiance,Background Extra
Bolton soldier,Greyjoy soldier,Knife,Blade,Killed during Yara’s attempt to rescue Theon Greyjoy,Dreadfort,House Bolton,No Second Allegiance,Background Extra
Bolton soldier,Greyjoy soldier,Sword,Blade,Killed during Yara’s attempt to rescue Theon Greyjoy,Dreadfort,House Bolton,No Second Allegiance,Background Extra
Greyjoy soldier,Ramsay Bolton,Knife,Blade,Killed during Yara’s attempt to rescue Theon Greyjoy,Dreadfort,House Greyjoy,No Second Allegiance,Background Extra
Bolton soldier,Yara Greyjoy,Axe,Axe,Killed during Yara’s attempt to rescue Theon Greyjoy,Dreadfort,House Bolton,No Second Allegiance,Background Extra
Bolton soldier,Yara Greyjoy,Axe,Axe,Killed during Yara’s attempt to rescue Theon Greyjoy,Dreadfort,House Bolton,No Second Allegiance,Background Extra
Goat,Drogon,Dragonfire,Animal,Food,Meereen,Unknown,No Second Allegiance,Background Extra
Prisoner,Gregor “the Mountain” Clegane,Sword,Blade,Prisoner execution,King’s Landing,Unknown,No Second Allegiance,Background Extra
Prisoner,Gregor “the Mountain” Clegane,Sword,Blade,Prisoner execution,King’s Landing,Unknown,No Second Allegiance,Background Extra
Prisoner,Gregor “the Mountain” Clegane,Sword,Blade,Prisoner execution,King’s Landing,Unknown,No Second Allegiance,Background Extra
Peasant,Sandor “the Hound” Clegane,Knife,Blade,To end his suffering from his fatal wounds,Riverlands,Smallfolk,No Second Allegiance,Background Extra
Biter,Sandor “the Hound” Clegane,Hands,Hands,Attacked the Hound,Riverlands,Unknown,No Second Allegiance,Background Extra
Rorge,Arya Stark,Sword (Needle),Blade,Tried to collect the bounty on Sandor “the Hound” Clegane’s head; threatened Arya Stark in the past,Riverlands,Unknown,No Second Allegiance,Minor Character
Lysa Arryn,Petyr Baelish,Moon Door,Falling,Tried to kill Sansa Stark out of jealousy,The Eyrie,House Arryn,House Baelish,Secondary Major
Peasant,Thenn raider,Knife,Blade,Killed during wildling attack on Mole’s Town,Mole’s Town,Smallfolk,No Second Allegiance,Background Extra
Peasant,Tormund,Sword,Blade,Killed during wildling attack on Mole’s Town,Mole’s Town,Smallfolk,No Second Allegiance,Background Extra
Peasant,Ygritte,Spear,Polearm,Killed during wildling attack on Mole’s Town,Mole’s Town,Smallfolk,No Second Allegiance,Background Extra
Peasant,Ygritte,Spear,Polearm,Killed during wildling attack on Mole’s Town,Mole’s Town,Smallfolk,No Second Allegiance,Background Extra
Peasant,Styr,Axe,Axe,Killed during wildling attack on Mole’s Town,Mole’s Town,Smallfolk,No Second Allegiance,Background Extra
Peasant,Styr,Axe,Axe,Killed during wildling attack on Mole’s Town,Mole’s Town,Smallfolk,No Second Allegiance,Background Extra
Peasant,Tormund,Sword,Blade,Killed during wildling attack on Mole’s Town,Mole’s Town,Smallfolk,No Second Allegiance,Background Extra
Peasant,Tormund,Sword,Blade,Killed during wildling attack on Mole’s Town,Mole’s Town,Smallfolk,No Second Allegiance,Background Extra
Peasant,Ygritte,Spear,Polearm,Killed during wildling attack on Mole’s Town,Mole’s Town,Smallfolk,No Second Allegiance,Background Extra
Peasant,Ygritte,Knife,Blade,Killed during wildling attack on Mole’s Town,Mole’s Town,Smallfolk,No Second Allegiance,Background Extra
Ralf Kenning,Greyjoy soldier,Axe,Axe,Killed for refusing to surrender to House Bolton,Moat Cailin,House Kenning,House Greyjoy,Minor Character
Oberyn Martell,Gregor “the Mountain” Clegane,Hands,Hands,Represented Tyrion Lannister in his trial by combat,King’s Landing,House Martell,No Second Allegiance,Major Character
Wildling,Night’s Watch brother,Flaming arrow,Arrow,Killed during the Battle of Castle Black,Castle Black,Free Folk,No Second Allegiance,Background Extra
Wildling,Night’s Watch brother,Flaming arrow,Arrow,Killed during the Battle of Castle Black,Castle Black,Free Folk,No Second Allegiance,Background Extra
Night’s Watch brother,Ygritte,Flaming arrow,Arrow,Killed during the Battle of Castle Black,Castle Black,Night’s Watch,No Second Allegiance,Background Extra
Wildling,Night’s Watch brother,Flaming arrow,Arrow,Killed during the Battle of Castle Black,Beyond the Wall,Free Folk,No Second Allegiance,Background Extra
Wildling,Night’s Watch brother,Flaming arrow,Arrow,Killed during the Battle of Castle Black,Beyond the Wall,Free Folk,No Second Allegiance,Background Extra
Wildling,Night’s Watch brother,Flaming arrow,Arrow,Killed during the Battle of Castle Black,Beyond the Wall,Free Folk,No Second Allegiance,Background Extra
Wildling,Night’s Watch brother,Flaming arrow,Arrow,Killed during the Battle of Castle Black,Beyond the Wall,Free Folk,No Second Allegiance,Background Extra
Night’s Watch brother,Ygritte,Flaming arrow,Arrow,Killed during the Battle of Castle Black,Castle Black,Night’s Watch,No Second Allegiance,Background Extra
Night’s Watch brother,Ygritte,Flaming arrow,Arrow,Killed during the Battle of Castle Black,Castle Black,Night’s Watch,No Second Allegiance,Background Extra
Night’s Watch brother,Wildling,Arrow,Arrow,Killed during the Battle of Castle Black,Castle Black,Night’s Watch,No Second Allegiance,Background Extra
Night’s Watch brother,Wildling,Arrow,Arrow,Killed during the Battle of Castle Black,Castle Black,Night’s Watch,No Second Allegiance,Background Extra
Wildling,Allister Thorne,Sword,Blade,Killed during the Battle of Castle Black,Castle Black,Free Folk,No Second Allegiance,Background Extra
Night’s Watch brother,Thenn raider,Sword,Blade,Killed during the Battle of Castle Black,Castle Black,Night’s Watch,No Second Allegiance,Background Extra
Thenn raider,Allister Thorne,Sword,Blade,Killed during the Battle of Castle Black,Castle Black,Thenn,Free Folk,Background Extra
Night’s Watch brother,Tormund,Axe,Axe,Killed during the Battle of Castle Black,Castle Black,Night’s Watch,No Second Allegiance,Background Extra
Night’s Watch brother,Tormund,Axe,Axe,Killed during the Battle of Castle Black,Castle Black,Night’s Watch,No Second Allegiance,Background Extra
Wildling,Night’s Watch brother,Flaming arrow,Arrow,Killed during the Battle of Castle Black,Castle Black,Free Folk,No Second Allegiance,Background Extra
Wildling,Night’s Watch brother,Flaming arrow,Arrow,Killed during the Battle of Castle Black,Castle Black,Free Folk,No Second Allegiance,Background Extra
Wildling,Night’s Watch brother,Flaming arrow,Arrow,Killed during the Battle of Castle Black,Castle Black,Free Folk,No Second Allegiance,Background Extra
Wildling,Night’s Watch brother,Flaming arrow,Arrow,Killed during the Battle of Castle Black,Castle Black,Free Folk,No Second Allegiance,Background Extra
Wildling,Night’s Watch brother,Flaming arrow,Arrow,Killed during the Battle of Castle Black,Castle Black,Free Folk,No Second Allegiance,Background Extra
Night’s Watch brother,Wildling giant,Giant arrow,Arrow,Killed during the Battle of Castle Black,The Wall,Night’s Watch,No Second Allegiance,Background Extra
Night’s Watch brother,Thenn raider,Axe,Axe,Killed during the Battle of Castle Black,Castle Black,Night’s Watch,No Second Allegiance,Background Extra
Night’s Watch brother,Wildling,Nail,Household item,Killed during the Battle of Castle Black,Castle Black,Night’s Watch,No Second Allegiance,Background Extra
Wildling,Night’s Watch brother,Arrow,Arrow,Killed during the Battle of Castle Black,Castle Black,Free Folk,No Second Allegiance,Background Extra
Night’s Watch brother,Wildling,Knife,Blade,Killed during the Battle of Castle Black,Castle Black,Night’s Watch,No Second Allegiance,Background Extra
Night’s Watch brother,Styr,Axe,Axe,Killed during the Battle of Castle Black,Castle Black,Night’s Watch,No Second Allegiance,Background Extra
Night’s Watch brother,Styr,Axe,Axe,Killed during the Battle of Castle Black,Castle Black,Night’s Watch,No Second Allegiance,Background Extra
Night’s Watch brother,Styr,Axe,Axe,Killed during the Battle of Castle Black,Castle Black,Night’s Watch,No Second Allegiance,Background Extra
Night’s Watch brother,Ygritte,Arrow,Arrow,Killed during the Battle of Castle Black,Castle Black,Night’s Watch,No Second Allegiance,Background Extra
Night’s Watch brother,Ygritte,Arrow,Arrow,Killed during the Battle of Castle Black,Castle Black,Night’s Watch,No Second Allegiance,Background Extra
Night’s Watch brother,Ygritte,Arrow,Arrow,Killed during the Battle of Castle Black,Castle Black,Night’s Watch,No Second Allegiance,Background Extra
Wildling,Night’s Watch brother,Axe,Axe,Killed during the Battle of Castle Black,Castle Black,Free Folk,No Second Allegiance,Background Extra
Wildling,Night’s Watch brother,Pot,Household item,Killed during the Battle of Castle Black,Castle Black,Free Folk,No Second Allegiance,Background Extra
Wildling,Night’s Watch brother,Butcher’s knife,Blade,Killed during the Battle of Castle Black,Castle Black,Free Folk,No Second Allegiance,Background Extra
Night’s Watch brother,Wildling,Axe,Axe,Killed during the Battle of Castle Black,Castle Black,Night’s Watch,No Second Allegiance,Background Extra
Wildling,Pypar,Arrow,Arrow,Killed during the Battle of Castle Black,Castle Black,Free Folk,No Second Allegiance,Background Extra
Pypar,Ygritte,Arrow,Arrow,Killed during the Battle of Castle Black,Castle Black,Night’s Watch,No Second Allegiance,Secondary Major
Wildling,Night’s Watch brother,Barrel,Crushing,Killed during the Battle of Castle Black,Beyond the Wall,Free Folk,No Second Allegiance,Background Extra
Wildling,Night’s Watch brother,Barrel,Crushing,Killed during the Battle of Castle Black,Beyond the Wall,Free Folk,No Second Allegiance,Background Extra
Wildling,Night’s Watch brother,Barrel,Crushing,Killed during the Battle of Castle Black,Beyond the Wall,Free Folk,No Second Allegiance,Background Extra
Wildling,Night’s Watch brother,Barrel,Crushing,Killed during the Battle of Castle Black,Beyond the Wall,Free Folk,No Second Allegiance,Background Extra
Wildling,Night’s Watch brother,Barrel,Crushing,Killed during the Battle of Castle Black,Beyond the Wall,Free Folk,No Second Allegiance,Background Extra
Wildling,Night’s Watch brother,Barrel,Crushing,Killed during the Battle of Castle Black,Beyond the Wall,Free Folk,No Second Allegiance,Background Extra
Wildling,Night’s Watch brother,Barrel,Crushing,Killed during the Battle of Castle Black,Beyond the Wall,Free Folk,No Second Allegiance,Background Extra
Wildling,Allister Thorne,Sword,Blade,Killed during the Battle of Castle Black,Castle Black,Free Folk,No Second Allegiance,Background Extra
Night’s Watch brother,Tormund,Axe,Axe,Killed during the Battle of Castle Black,Castle Black,Night’s Watch,No Second Allegiance,Background Extra
Thenn raider,Sam Tarly,Arrow,Arrow,Killed during the Battle of Castle Black,Castle Black,Thenn,Free Folk,Background Extra
Wildling,Night’s Watch brother,Burning oil,Fire/Burning,Killed during the Battle of Castle Black,Beyond the Wall,Free Folk,No Second Allegiance,Background Extra
Wildling,Night’s Watch brother,Burning oil,Fire/Burning,Killed during the Battle of Castle Black,Beyond the Wall,Free Folk,No Second Allegiance,Background Extra
Wildling,Night’s Watch brother,Burning oil,Fire/Burning,Killed during the Battle of Castle Black,Beyond the Wall,Free Folk,No Second Allegiance,Background Extra
Wildling,Night’s Watch brother,Burning oil,Fire/Burning,Killed during the Battle of Castle Black,Beyond the Wall,Free Folk,No Second Allegiance,Background Extra
Wildling,Night’s Watch brother,Burning oil,Fire/Burning,Killed during the Battle of Castle Black,Beyond the Wall,Free Folk,No Second Allegiance,Background Extra
Wildling,Night’s Watch brother,Burning oil,Fire/Burning,Killed during the Battle of Castle Black,Beyond the Wall,Free Folk,No Second Allegiance,Background Extra
Wildling,Night’s Watch brother,Burning oil,Fire/Burning,Killed during the Battle of Castle Black,Beyond the Wall,Free Folk,No Second Allegiance,Background Extra
Wildling,Giant mammoth,Mammoth foot,Animal,Killed during the Battle of Castle Black,Beyond the Wall,Free Folk,No Second Allegiance,Background Extra
Giant wildling,Night’s Watch brother,Giant arrow,Arrow,Killed during the Battle of Castle Black,Beyond the Wall,Free Folk,No Second Allegiance,Background Extra
Night’s Watch brother,Unknown,Burning oil,Fire/Burning,Killed during the Battle of Castle Black,The Wall,Night’s Watch,No Second Allegiance,Background Extra
Night’s Watch brother,Wildling,Flaming arrow,Arrow,Killed during the Battle of Castle Black,The Wall,Night’s Watch,No Second Allegiance,Background Extra
Grenn,Wildling giant,Unknown,Unknown,Killed during the Battle of Castle Black,Castle Black,Night’s Watch,No Second Allegiance,Secondary Major
Mag the Mighty giant,Grenn,Unknown,Unknown,Killed during the Battle of Castle Black,Castle Black,Free Folk,No Second Allegiance,Minor Character
Wildling,Jon Snow,Sword (Longclaw),Blade,Killed during the Battle of Castle Black,Castle Black,Free Folk,No Second Allegiance,Background Extra
Wildling,Jon Snow,Sword (Longclaw),Blade,Killed during the Battle of Castle Black,Castle Black,Free Folk,No Second Allegiance,Background Extra
Wildling,Jon Snow,Sword (Longclaw),Blade,Killed during the Battle of Castle Black,Castle Black,Free Folk,No Second Allegiance,Background Extra
Night’s Watch brother,Styr,Axe,Axe,Killed during the Battle of Castle Black,Castle Black,Night’s Watch,No Second Allegiance,Background Extra
Night’s Watch brother,Tormund,Sword,Blade,Killed during the Battle of Castle Black,Castle Black,Night’s Watch,No Second Allegiance,Background Extra
Night’s Watch brother,Tormund,Sword,Blade,Killed during the Battle of Castle Black,Castle Black,Night’s Watch,No Second Allegiance,Background Extra
Wildling,Jon Snow,Sword (Longclaw),Blade,Killed during the Battle of Castle Black,Castle Black,Free Folk,No Second Allegiance,Background Extra
Thenn raider,Ghost,Direwolf teeth,Animal,Killed during the Battle of Castle Black,Castle Black,Thenn,Free Folk,Background Extra
Wildling,Jon Snow,Sword (Longclaw),Blade,Killed during the Battle of Castle Black,Castle Black,Free Folk,No Second Allegiance,Background Extra
Night’s Watch brother,Tormund,Sword,Blade,Killed during the Battle of Castle Black,Castle Black,Night’s Watch,No Second Allegiance,Background Extra
Night’s Watch brother,Tormund,Sword,Blade,Killed during the Battle of Castle Black,Castle Black,Night’s Watch,No Second Allegiance,Background Extra
Night’s Watch brother,Styr,Axe,Axe,Killed during the Battle of Castle Black,Castle Black,Night’s Watch,No Second Allegiance,Background Extra
Wildling,Jon Snow,Sword (Longclaw),Blade,Killed during the Battle of Castle Black,Castle Black,Free Folk,No Second Allegiance,Background Extra
Styr,Jon Snow,Hammer,Bludgeon,Killed during the Battle of Castle Black,Castle Black,Thenn,Free Folk,Secondary Major
Ygritte,Olly,Arrow,Arrow,Killed during the Battle of Castle Black,Castle Black,Free Folk,No Second Allegiance,Major Character
Night’s Watch brother,Wildling,Sword,Blade,Killed during the Battle of Castle Black,Castle Black,Night’s Watch,No Second Allegiance,Background Extra
Wildling,Night’s Watch brother,Scythe,Blade,Killed during the Battle of Castle Black,The Wall,Free Folk,No Second Allegiance,Background Extra
Wildling,Night’s Watch brother,Scythe,Blade,Killed during the Battle of Castle Black,The Wall,Free Folk,No Second Allegiance,Background Extra
Wildling,Night’s Watch brother,Scythe,Blade,Killed during the Battle of Castle Black,The Wall,Free Folk,No Second Allegiance,Background Extra
Wildling,Night’s Watch brother,Scythe,Blade,Killed during the Battle of Castle Black,The Wall,Free Folk,No Second Allegiance,Background Extra
Wildling,Night’s Watch brother,Scythe,Blade,Killed during the Battle of Castle Black,The Wall,Free Folk,No Second Allegiance,Background Extra
Wildling,Night’s Watch brother,Scythe,Blade,Killed during the Battle of Castle Black,The Wall,Free Folk,No Second Allegiance,Background Extra
Wildling,Night’s Watch brother,Scythe,Blade,Killed during the Battle of Castle Black,The Wall,Free Folk,No Second Allegiance,Background Extra
Wildling,Night’s Watch brother,Scythe,Blade,Killed during the Battle of Castle Black,The Wall,Free Folk,No Second Allegiance,Background Extra
Wildling,Night’s Watch brother,Scythe,Blade,Killed during the Battle of Castle Black,The Wall,Free Folk,No Second Allegiance,Background Extra
Wildling,Baratheon of Dragonstone soldier,Spear,Polearm,Killed in Stannis Baratheon’s attack on the wildling encampment,Beyond the Wall,Free Folk,No Second Allegiance,Background Extra
Wildling,Baratheon of Dragonstone soldier,Axe,Axe,Killed in Stannis Baratheon’s attack on the wildling encampment,Beyond the Wall,Free Folk,No Second Allegiance,Background Extra
Wildling,Baratheon of Dragonstone soldier,Spear,Polearm,Killed in Stannis Baratheon’s attack on the wildling encampment,Beyond the Wall,Free Folk,No Second Allegiance,Background Extra
Baratheon of Dragonstone soldier,Wildling,Arrow,Arrow,Killed in Stannis Baratheon’s attack on the wildling encampment,Beyond the Wall,House Baratheon of Dragonstone,No Second Allegiance,Background Extra
Wildling,Baratheon of Dragonstone soldier,Spear,Polearm,Killed in Stannis Baratheon’s attack on the wildling encampment,Beyond the Wall,Free Folk,No Second Allegiance,Background Extra
Wildling,Baratheon of Dragonstone soldier,Spear,Polearm,Killed in Stannis Baratheon’s attack on the wildling encampment,Beyond the Wall,Free Folk,No Second Allegiance,Background Extra
Wildling,Baratheon of Dragonstone soldier,Sword,Blade,Killed in Stannis Baratheon’s attack on the wildling encampment,Beyond the Wall,Free Folk,No Second Allegiance,Background Extra
Wildling,Baratheon of Dragonstone soldier,Sword,Blade,Killed in Stannis Baratheon’s attack on the wildling encampment,Beyond the Wall,Free Folk,No Second Allegiance,Background Extra
Wildling,Baratheon of Dragonstone soldier,Sword,Blade,Killed in Stannis Baratheon’s attack on the wildling encampment,Beyond the Wall,Free Folk,No Second Allegiance,Background Extra
Wildling,Baratheon of Dragonstone soldier,Sword,Blade,Killed in Stannis Baratheon’s attack on the wildling encampment,Beyond the Wall,Free Folk,No Second Allegiance,Background Extra
Wildling,Baratheon of Dragonstone soldier,Sword,Blade,Killed in Stannis Baratheon’s attack on the wildling encampment,Beyond the Wall,Free Folk,No Second Allegiance,Background Extra
Wildling,Baratheon of Dragonstone soldier,Sword,Blade,Killed in Stannis Baratheon’s attack on the wildling encampment,Beyond the Wall,Free Folk,No Second Allegiance,Background Extra
Wildling,Baratheon of Dragonstone soldier,Sword,Blade,Killed in Stannis Baratheon’s attack on the wildling encampment,Beyond the Wall,Free Folk,No Second Allegiance,Background Extra
Wildling,Baratheon of Dragonstone soldier,Sword,Blade,Killed in Stannis Baratheon’s attack on the wildling encampment,Beyond the Wall,Free Folk,No Second Allegiance,Background Extra
Zalla,Drogon,Dragonfire,Animal,None; death prompts Daenerys Targaryen to chain up her remaining dragons Rhaegal and Viserion,Meereen,Smallfolk,No Second Allegiance,Minor Character
Wight,Summer,Direwolf teeth,Animal,Attacked Bran Stark and his group near the heart tree,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Hodor/Bran Stark,Hands,Hands,Attacked Bran and his group near the heart tree,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Hodor/Bran Stark,Hands,Hands,Attacked Bran and his group near the heart tree,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Hodor/Bran Stark,Hammer,Bludgeon,Attacked Bran and his group near the heart tree,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Meera Reed,Axe,Axe,Attacked Bran Stark and his group near the heart tree,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Meera Reed,Axe,Axe,Attacked Bran Stark and his group near the heart tree,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Child of the Forest,Magic fireball,Magic,Attacked Bran Stark and his group near the heart tree,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Child of the Forest,Magic fireball,Magic,Attacked Bran Stark and his group near the heart tree,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Jojen Reed,Meera Reed,Knife,Blade,Mercy killing after Jojen was stabbed multiple times by a wight,Beyond the Wall,House Reed,House Stark,Major Character
Wight,Child of the Forest,Magic fireball,Magic,Attacked Bran Stark and his group near the heart tree,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Unknown,Magic barrier,Magic,Attacked Bran Stark and his group near the heart tree,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Unknown,Magic barrier,Magic,Attacked Bran Stark and his group near the heart tree,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Unknown,Magic barrier,Magic,Attacked Bran Stark and his group near the heart tree,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Shae,Tyrion Lannister,Hands/Necklace,Hands,Betrayed Tyrion and slept with Tywin Lannister,King’s Landing,House Lannister,No Second Allegiance,Major Character
Tywin Lannister,Tyrion Lannister,Arrow,Arrow,Revenge for trying to kill Tyrion and insulting Shae,King’s Landing,House Lannister,No Second Allegiance,Major Character
