Arthur Dayne,Ned Stark,Sword,Blade,Killed when Ned Stark tried to rescue Lyanna from the Tower of Joy. Killed after first being stabbed from behind by Howland Reed.,Tower of Joy,House Targaryen,House Dayne,Minor Character
Shaggydog,Unknown,Unknown,Unknown,Captured by the Umbers as confirmation of Rickon Stark’s identity,The North,House Stark,No Second Allegiance,Minor Character
Bowen Marsh,Jon Snow,Hanging,Other,"Betrayed and stabbed Jon Snow, their lord commander",Castle Black,Night’s Watch,No Second Allegiance,Minor Character
Othell Yarwyck,Jon Snow,Hanging,Other,"Betrayed and stabbed Jon Snow, their lord commander",Castle Black,Night’s Watch,No Second Allegiance,Minor Character
Alliser Thorne,Jon Snow,Hanging,Other,"Betrayed and stabbed Jon Snow, their lord commander",Castle Black,Night’s Watch,House Thorne,Secondary Major
Olly,Jon Snow,Hanging,Other,"Betrayed and stabbed Jon Snow, their lord commander",Castle Black,Night’s Watch,No Second Allegiance,Secondary Major
Iggo,Daario Naharis,Hands,Hands,Killed when Jorah and Daario sneak into Vaes Dothrak to try and rescue Daenerys,Vaes Dothrak,Dothraki,No Second Allegiance,Background Extra
Aggo,Daario Naharis,Knife,Blade,Killed when Jorah and Daario sneak into Vaes Dothrak to try and rescue Daenerys,Vaes Dothrak,Dothraki,No Second Allegiance,Minor Character
Osha,Ramsay Bolton,Knife,Blade,Tried to kill Ramsay after she and Rickon were captured,Winterfell,House Stark,Free Folk,Secondary Major
Khal Rhalko,Daenerys Targaryen,Fire,Fire/Burning,Tried to keep Daenerys in Vaes Dothrak and threatened to rape her,Vaes Dothrak,Dothraki,No Second Allegiance,Background Extra
Khal Brozho,Daenerys Targaryen,Fire,Fire/Burning,Tried to keep Daenerys in Vaes Dothrak and threatened to rape her,Vaes Dothrak,Dothraki,No Second Allegiance,Background Extra
Khal Qorro,Daenerys Targaryen,Fire,Fire/Burning,Tried to keep Daenerys in Vaes Dothrak and threatened to rape her,Vaes Dothrak,Dothraki,No Second Allegiance,Background Extra
Khal Forzho,Daenerys Targaryen,Fire,Fire/Burning,Tried to keep Daenerys in Vaes Dothrak and threatened to rape her,Vaes Dothrak,Dothraki,No Second Allegiance,Background Extra
Dothraki Khal,Daenerys Targaryen,Fire,Fire/Burning,Tried to keep Daenerys in Vaes Dothrak and threatened to rape her,Vaes Dothrak,Dothraki,No Second Allegiance,Background Extra
Dothraki Khal,Daenerys Targaryen,Fire,Fire/Burning,Tried to keep Daenerys in Vaes Dothrak and threatened to rape her,Vaes Dothrak,Dothraki,No Second Allegiance,Background Extra
Dothraki Khal,Daenerys Targaryen,Fire,Fire/Burning,Tried to keep Daenerys in Vaes Dothrak and threatened to rape her,Vaes Dothrak,Dothraki,No Second Allegiance,Background Extra
Dothraki Khal,Daenerys Targaryen,Fire,Fire/Burning,Tried to keep Daenerys in Vaes Dothrak and threatened to rape her,Vaes Dothrak,Dothraki,No Second Allegiance,Background Extra
Dothraki Khal,Daenerys Targaryen,Fire,Fire/Burning,Tried to keep Daenerys in Vaes Dothrak and threatened to rape her,Vaes Dothrak,Dothraki,No Second Allegiance,Background Extra
Dothraki Khal,Daenerys Targaryen,Fire,Fire/Burning,Tried to keep Daenerys in Vaes Dothrak and threatened to rape her,Vaes Dothrak,Dothraki,No Second Allegiance,Background Extra
Dothraki Khal,Daenerys Targaryen,Fire,Fire/Burning,Tried to keep Daenerys in Vaes Dothrak and threatened to rape her,Vaes Dothrak,Dothraki,No Second Allegiance,Background Extra
Dothraki Khal,Daenerys Targaryen,Fire,Fire/Burning,Tried to keep Daenerys in Vaes Dothrak and threatened to rape her,Vaes Dothrak,Dothraki,No Second Allegiance,Background Extra
Khal Moro,Daenerys Targaryen,Fire,Fire/Burning,Tried to keep Daenerys in Vaes Dothrak and threatened to rape her,Vaes Dothrak,Dothraki,No Second Allegiance,Minor Character
Moro’s bloodrider 1,Daenerys Targaryen,Fire,Fire/Burning,Tried to keep Daenerys in Vaes Dothrak and threatened to rape her,Vaes Dothrak,Dothraki,No Second Allegiance,Minor Character
Moro’s bloodrider 2,Daenerys Targaryen,Fire,Fire/Burning,Tried to keep Daenerys in Vaes Dothrak and threatened to rape her,Vaes Dothrak,Dothraki,No Second Allegiance,Minor Character
Wight,Leaf,Magic fireball,Magic,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Leaf,Magic fireball,Magic,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Leaf,Magic fireball,Magic,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Leaf,Magic fireball,Magic,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Child of the Forest,Magic fireball,Magic,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Child of the Forest,Magic fireball,Magic,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Child of the Forest,Magic fireball,Magic,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Child of the Forest,Magic fireball,Magic,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Child of the Forest,Magic fireball,Magic,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Child of the Forest,Magic fireball,Magic,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Child of the Forest,Magic fireball,Magic,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Child of the Forest,Magic fireball,Magic,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Meera Reed,Sword,Blade,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Summer,Direwolf teeth,Animal,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Leaf,Knife,Blade,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Child of the Forest,Arrow,Arrow,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Child of the Forest,Wight,Axe,Axe,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Children of the Forest,No Second Allegiance,Background Extra
Wight,Child of the Forest,Arrow,Arrow,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Child of the Forest,Arrow,Arrow,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Child of the Forest,Arrow,Arrow,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Child of the Forest,Wight,Hands,Hands,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Children of the Forest,No Second Allegiance,Background Extra
Child of the Forest,Wight,Sword,Blade,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Children of the Forest,No Second Allegiance,Background Extra
Wight,Meera Reed,Sword,Blade,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Child of the Forest,Spear,Polearm,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Child of the Forest,Arrow,Arrow,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Child of the Forest,White Walker,Ice sword,Blade,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Children of the Forest,No Second Allegiance,Background Extra
White Walker,Meera Reed,Dragonglass spear,Polearm,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Summer,Wight,Sword,Blade,Killed during the Night King’s attack to capture Bran,Beyond the Wall,House Stark,No Second Allegiance,Secondary Major
Three-Eyed Raven,Night King,Ice scimitar,Blade,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Children of the Forest,No Second Allegiance,Secondary Major
Leaf,Wight,Knives,Blade,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Children of the Forest,No Second Allegiance,Secondary Major
Wight,Leaf,Magic fireball,Magic,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Leaf,Magic fireball,Magic,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Leaf,Magic fireball,Magic,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Leaf,Magic fireball,Magic,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Leaf,Magic fireball,Magic,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Leaf,Magic fireball,Magic,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Leaf,Magic fireball,Magic,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Leaf,Magic fireball,Magic,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Leaf,Magic fireball,Magic,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Leaf,Magic fireball,Magic,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Leaf,Magic fireball,Magic,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Leaf,Magic fireball,Magic,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Leaf,Magic fireball,Magic,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Leaf,Magic fireball,Magic,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Leaf,Magic fireball,Magic,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Leaf,Magic fireball,Magic,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Leaf,Magic fireball,Magic,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Leaf,Magic fireball,Magic,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Leaf,Magic fireball,Magic,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Leaf,Magic fireball,Magic,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Leaf,Magic fireball,Magic,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Leaf,Magic fireball,Magic,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Leaf,Magic fireball,Magic,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Leaf,Magic fireball,Magic,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Leaf,Magic fireball,Magic,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Leaf,Magic fireball,Magic,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Leaf,Magic fireball,Magic,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Leaf,Magic fireball,Magic,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Leaf,Magic fireball,Magic,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Leaf,Magic fireball,Magic,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Leaf,Magic fireball,Magic,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Leaf,Magic fireball,Magic,Killed during the Night King’s attack to capture Bran,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Hodor,Wight,Hands,Hands,"Killed during the Night King’s attack when told to “hold the door” to allow Bran and Meera to escape, revealing the origin of his name",Beyond the Wall,House Stark,No Second Allegiance,Major Character
Aerys II Targaryen,Jaime Lannister,Sword,Blade,Tried to blow up all of King’s Landing using wildfire when Tywin Lannister sacked the city,King’s Landing,House Targaryen,No Second Allegiance,Minor Character
Wight,Benjen Stark,Horse’s hooves,Crushing,Killed when Benjen rescued Bran and Meera,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Benjen Stark,Horse’s hooves,Crushing,Killed when Benjen rescued Bran and Meera,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Benjen Stark,Flame flail,Fire/Burning,Killed when Benjen rescued Bran and Meera,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Benjen Stark,Flame flail,Fire/Burning,Killed when Benjen rescued Bran and Meera,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Benjen Stark,Tree,Crushing,Killed when Benjen rescued Bran and Meera,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Benjen Stark,Scythe,Blade,Killed when Benjen rescued Bran and Meera,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Benjen Stark,Scythe,Blade,Killed when Benjen rescued Bran and Meera,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Wight,Benjen Stark,Flame flail,Fire/Burning,Killed when Benjen rescued Bran and Meera,Beyond the Wall,Unknown,No Second Allegiance,Background Extra
Ray,Brotherhood Without Banners rogue,Hanging,Other,Killed for his congregation’s food and other supplies,Riverlands,Smallfolk,No Second Allegiance,Minor Character
Steve,Sandor “the Hound” Clegane,Axe,Axe,Revenge for the congregation killed by rogue members of the Brotherhood without Banners,Riverlands,Brotherhood Without Banners,No Second Allegiance,Minor Character
Riddell,Sandor “the Hound” Clegane,Axe,Axe,Revenge for the congregation killed by rogue members of the Brotherhood without Banners,Riverlands,Brotherhood Without Banners,No Second Allegiance,Background Extra
Morgan,Sandor “the Hound” Clegane,Axe,Axe,Revenge for the congregation killed by rogue members of the Brotherhood without Banners,Riverlands,Brotherhood Without Banners,No Second Allegiance,Background Extra
Gatins,Sandor “the Hound” Clegane,Axe,Axe,Revenge for the congregation killed by rogue members of the Brotherhood without Banners,Riverlands,Brotherhood Without Banners,No Second Allegiance,Minor Character
Faith Militant brother,Gregor “the Mountain” Clegane,Hands,Hands,Tried to forcefully take Cersei to meet the High Sparrow,King’s Landing,Faith Militant,No Second Allegiance,Background Extra
Brynden “the Blackfish” Tully,Lannister soldier,Unknown,Unknown,Refused to surrender Riverrun to the Freys and Lannisters,Riverrun,House Tully,No Second Allegiance,Secondary Major
Brotherhood Without Banners rogue,Sandor “the Hound” Clegane,Hanging,Other,Murdered a congregation of peaceful villagers and sullied the good name of the Brotherhood Without Banners,Riverlands,Brotherhood Without Banners,No Second Allegiance,Background Extra
Lem Lemoncloak,Sandor “the Hound” Clegane,Hanging,Other,Murdered a congregation of peaceful villagers and sullied the good name of the Brotherhood Without Banners,Riverlands,Brotherhood Without Banners,No Second Allegiance,Minor Character
Brotherhood Without Banners rogue,Beric Dondarrion,Hanging,Other,Murdered a congregation of peaceful villagers and sullied the good name of the Brotherhood Without Banners,Riverlands,Brotherhood Without Banners,No Second Allegiance,Background Extra
Lady Crane,The Waif,Knife,Blade,"Helped hide and heal Arya Stark. A fellow, jealous actress also wanted her dead and hired the Faceless Men to assassinate her",Braavos,Smallfolk,No Second Allegiance,Secondary Major
The Waif,Arya Stark,Sword (Needle),Blade,Tried to kill Arya after she refused to assassinate Lady Crane,Braavos,Faceless Men,No Second Allegiance,Secondary Major
Meereen citizen,Yunkai soldier,Flaming trebuchet projectile,Other,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Unknown,No Second Allegiance,Background Extra
Meereen citizen,Yunkai soldier,Flaming trebuchet projectile,Other,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Unknown,No Second Allegiance,Background Extra
Meereen citizen,Yunkai soldier,Flaming trebuchet projectile,Other,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Unknown,No Second Allegiance,Background Extra
Meereen citizen,Son of the Harpy,Knife,Blade,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Unknown,No Second Allegiance,Background Extra
Meereen citizen,Son of the Harpy,Knife,Blade,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Unknown,No Second Allegiance,Background Extra
Meereen citizen,Son of the Harpy,Sword,Blade,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Unknown,No Second Allegiance,Background Extra
Meereen citizen,Son of the Harpy,Knife,Blade,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Unknown,No Second Allegiance,Background Extra
Meereen citizen,Son of the Harpy,Knife,Blade,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Unknown,No Second Allegiance,Background Extra
Meereen citizen,Son of the Harpy,Knife,Blade,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Unknown,No Second Allegiance,Background Extra
Meereen citizen,Son of the Harpy,Sword,Blade,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Unknown,No Second Allegiance,Background Extra
Meereen citizen,Son of the Harpy,Sword,Blade,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Unknown,No Second Allegiance,Background Extra
Meereen citizen,Son of the Harpy,Sword,Blade,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Unknown,No Second Allegiance,Background Extra
Meereen citizen,Son of the Harpy,Knife,Blade,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Unknown,No Second Allegiance,Background Extra
Meereen citizen,Son of the Harpy,Sword,Blade,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Unknown,No Second Allegiance,Background Extra
Meereen citizen,Son of the Harpy,Sword,Blade,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Unknown,No Second Allegiance,Background Extra
Meereen citizen,Son of the Harpy,Sword,Blade,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Unknown,No Second Allegiance,Background Extra
Meereen citizen,Son of the Harpy,Knife,Blade,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Unknown,No Second Allegiance,Background Extra
Meereen citizen,Son of the Harpy,Knife,Blade,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Unknown,No Second Allegiance,Background Extra
Son of the Harpy,Daario Naharis,Arakh,Blade,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Sons of the Harpy,Great Masters,Background Extra
Yunkai soldier,Drogon,Dragonfire,Animal,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Wise Masters,No Second Allegiance,Background Extra
Yunkai soldier,Drogon,Dragonfire,Animal,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Wise Masters,No Second Allegiance,Background Extra
Yunkai soldier,Drogon,Dragonfire,Animal,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Wise Masters,No Second Allegiance,Background Extra
Yunkai soldier,Drogon,Dragonfire,Animal,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Wise Masters,No Second Allegiance,Background Extra
Yunkai soldier,Drogon,Dragonfire,Animal,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Wise Masters,No Second Allegiance,Background Extra
Yunkai soldier,Drogon,Dragonfire,Animal,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Wise Masters,No Second Allegiance,Background Extra
Yunkai soldier,Drogon,Dragonfire,Animal,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Wise Masters,No Second Allegiance,Background Extra
Yunkai soldier,Drogon,Dragonfire,Animal,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Wise Masters,No Second Allegiance,Background Extra
Yunkai soldier,Drogon,Dragonfire,Animal,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Wise Masters,No Second Allegiance,Background Extra
Yunkai soldier,Drogon,Dragonfire,Animal,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Wise Masters,No Second Allegiance,Background Extra
Yunkai soldier,Drogon,Dragonfire,Animal,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Wise Masters,No Second Allegiance,Background Extra
Yunkai soldier,Drogon,Dragonfire,Animal,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Wise Masters,No Second Allegiance,Background Extra
Yunkai soldier,Drogon,Dragonfire,Animal,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Wise Masters,No Second Allegiance,Background Extra
Yunkai soldier,Drogon,Dragonfire,Animal,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Wise Masters,No Second Allegiance,Background Extra
Yunkai soldier,Drogon,Dragonfire,Animal,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Wise Masters,No Second Allegiance,Background Extra
Yunkai soldier,Drogon,Dragonfire,Animal,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Wise Masters,No Second Allegiance,Background Extra
Yunkai soldier,Drogon,Dragonfire,Animal,Killed during attack on Meereen by slave traders unhappy with Daenerys’s decision to end slavery,Meereen,Wise Masters,No Second Allegiance,Background Extra
Razdal mo Eraz,Grey Worm,Knife,Blade,Attacked Meereen in an attempt to reinstitute slavery,Meereen,Wise Masters,No Second Allegiance,Minor Character
Belicho Paenymion,Grey Worm,Knife,Blade,Attacked Meereen in an attempt to reinstitute slavery,Meereen,Triarchs of Volantis,No Second Allegiance,Minor Character
Rickon Stark,Ramsay Bolton,Arrow,Arrow,Killed to bait Jon Snow at the beginning of the Battle of the Bastards,Winterfell,House Stark,No Second Allegiance,Major Character
Horse,Bolton soldier,Arrow,Arrow,Killed during the Battle of the Bastards,Winterfell,Unknown,No Second Allegiance,Background Extra
Stark soldier,Bolton soldier,Horse’s hooves,Crushing,Killed during the Battle of the Bastards,Winterfell,House Stark,No Second Allegiance,Background Extra
Stark soldier,Bolton soldier,Horse’s hooves,Crushing,Killed during the Battle of the Bastards,Winterfell,House Stark,No Second Allegiance,Background Extra
Stark soldier,Bolton soldier,Horse’s hooves,Crushing,Killed during the Battle of the Bastards,Winterfell,House Stark,No Second Allegiance,Background Extra
Bolton soldier,Stark soldier,Spear,Polearm,Killed during the Battle of the Bastards,Winterfell,House Bolton,No Second Allegiance,Background Extra
Stark soldier,Bolton soldier,Spear,Polearm,Killed during the Battle of the Bastards,Winterfell,House Stark,No Second Allegiance,Background Extra
Bolton soldier,Stark soldier,Horse’s hooves,Crushing,Killed during the Battle of the Bastards,Winterfell,House Bolton,No Second Allegiance,Background Extra
Stark soldier,Bolton soldier,Horse’s hooves,Crushing,Killed during the Battle of the Bastards,Winterfell,House Stark,No Second Allegiance,Background Extra
Stark soldier,Bolton soldier,Spear,Polearm,Killed during the Battle of the Bastards,Winterfell,House Stark,No Second Allegiance,Background Extra
