Frey soldier,Arya Stark,Poisoned wine,Poison,Revenge for the Red Wedding. Arya “wore” Walder Frey’s face as she poisoned them all.,The Twins,House Frey,No Second Allegiance,Background Extra
Harald Karstark,Unknown,Unknown,Unknown,"Killed during Battle of the Bastards, but confirmed in season 7.",Winterfell,House Karstark,House Bolton,Minor Character
Sally,Sally's father,Knife,Blade,"Sally’s father killed her and then himself so they wouldn’t starve to death in the winter after being robbed by Sandor Clegane. Time of death unknown, but confirmed in season 7.",Riverlands,Smallfolk,No Second Allegiance,Minor Character
Sally’s father,Himself,Knife,Blade,"Sally’s father killed her and then himself so they wouldn’t starve to death in the winter after being robbed by Sandor Clegane. Time of death unknown, but confirmed in season 7.",Riverlands,Smallfolk,No Second Allegiance,Minor Character
Greyjoy (Yara-aligned) soldier,Euron Greyjoy,Gangplank,Crushing,"Killed during Euron’s attack on Yara’s fleet, which was partially Euron’s attempt to bring a gift back to Cersei and win her heart.",Narrow Sea,House Greyjoy (Yara-aligned),No Second Allegiance,Background Extra
Greyjoy (Yara-aligned) soldier,Euron Greyjoy,Axe,Axe,"Killed during Euron’s attack on Yara’s fleet, which was partially Euron’s attempt to bring a gift back to Cersei and win her heart.",Narrow Sea,House Greyjoy (Yara-aligned),No Second Allegiance,Background Extra
Greyjoy (Yara-aligned) soldier,Greyjoy (Euron-aligned) soldier,Axe,Axe,"Killed during Euron’s attack on Yara’s fleet, which was partially Euron’s attempt to bring a gift back to Cersei and win her heart.",Narrow Sea,House Greyjoy (Yara-aligned),No Second Allegiance,Background Extra
Greyjoy (Yara-aligned) soldier,Greyjoy (Euron-aligned) soldier,Axe,Axe,"Killed during Euron’s attack on Yara’s fleet, which was partially Euron’s attempt to bring a gift back to Cersei and win her heart.",Narrow Sea,House Greyjoy (Yara-aligned),No Second Allegiance,Background Extra
Greyjoy (Yara-aligned) soldier,Greyjoy (Euron-aligned) soldier,Axe,Axe,"Killed during Euron’s attack on Yara’s fleet, which was partially Euron’s attempt to bring a gift back to Cersei and win her heart.",Narrow Sea,House Greyjoy (Yara-aligned),No Second Allegiance,Background Extra
Greyjoy (Euron-aligned) soldier,Theon Greyjoy,Sword,Blade,"Killed during Euron’s attack on Yara’s fleet, which was partially Euron’s attempt to bring a gift back to Cersei and win her heart.",Narrow Sea,House Greyjoy (Euron-aligned),No Second Allegiance,Background Extra
Greyjoy (Euron-aligned) soldier,Theon Greyjoy,Sword,Blade,"Killed during Euron’s attack on Yara’s fleet, which was partially Euron’s attempt to bring a gift back to Cersei and win her heart.",Narrow Sea,House Greyjoy (Euron-aligned),No Second Allegiance,Background Extra
Greyjoy (Euron-aligned) soldier,Yara Greyjoy,Sword,Blade,"Killed during Euron’s attack on Yara’s fleet, which was partially Euron’s attempt to bring a gift back to Cersei and win her heart.",Narrow Sea,House Greyjoy (Euron-aligned),No Second Allegiance,Background Extra
Greyjoy (Euron-aligned) soldier,Yara Greyjoy,Sword,Blade,"Killed during Euron’s attack on Yara’s fleet, which was partially Euron’s attempt to bring a gift back to Cersei and win her heart.",Narrow Sea,House Greyjoy (Euron-aligned),No Second Allegiance,Background Extra
Greyjoy (Euron-aligned) soldier,Yara Greyjoy,Sword,Blade,"Killed during Euron’s attack on Yara’s fleet, which was partially Euron’s attempt to bring a gift back to Cersei and win her heart.",Narrow Sea,House Greyjoy (Euron-aligned),No Second Allegiance,Background Extra
Greyjoy (Euron-aligned) soldier,Yara Greyjoy,Sword,Blade,"Killed during Euron’s attack on Yara’s fleet, which was partially Euron’s attempt to bring a gift back to Cersei and win her heart.",Narrow Sea,House Greyjoy (Euron-aligned),No Second Allegiance,Background Extra
Greyjoy (Yara-aligned) soldier,Greyjoy (Euron-aligned) soldier,Spiked knuckles,Bludgeon,"Killed during Euron’s attack on Yara’s fleet, which was partially Euron’s attempt to bring a gift back to Cersei and win her heart.",Narrow Sea,House Greyjoy (Yara-aligned),No Second Allegiance,Background Extra
Greyjoy (Yara-aligned) soldier,Euron Greyjoy,Axe,Axe,"Killed during Euron’s attack on Yara’s fleet, which was partially Euron’s attempt to bring a gift back to Cersei and win her heart.",Narrow Sea,House Greyjoy (Yara-aligned),No Second Allegiance,Background Extra
Greyjoy (Yara-aligned) soldier,Euron Greyjoy,Axe,Axe,"Killed during Euron’s attack on Yara’s fleet, which was partially Euron’s attempt to bring a gift back to Cersei and win her heart.",Narrow Sea,House Greyjoy (Yara-aligned),No Second Allegiance,Background Extra
Greyjoy (Euron-aligned) soldier,Yara Greyjoy,Sword,Blade,"Killed during Euron’s attack on Yara’s fleet, which was partially Euron’s attempt to bring a gift back to Cersei and win her heart.",Narrow Sea,House Greyjoy (Euron-aligned),No Second Allegiance,Background Extra
Greyjoy (Euron-aligned) soldier,Yara Greyjoy,Sword,Blade,"Killed during Euron’s attack on Yara’s fleet, which was partially Euron’s attempt to bring a gift back to Cersei and win her heart.",Narrow Sea,House Greyjoy (Euron-aligned),No Second Allegiance,Background Extra
Greyjoy (Euron-aligned) soldier,Tyene Sand,Knife,Blade,"Killed during Euron’s attack on Yara’s fleet, which was partially Euron’s attempt to bring a gift back to Cersei and win her heart.",Narrow Sea,House Greyjoy (Euron-aligned),No Second Allegiance,Background Extra
Greyjoy (Euron-aligned) soldier,Theon Greyjoy,Sword,Blade,"Killed during Euron’s attack on Yara’s fleet, which was partially Euron’s attempt to bring a gift back to Cersei and win her heart.",Narrow Sea,House Greyjoy (Euron-aligned),No Second Allegiance,Background Extra
Greyjoy (Euron-aligned) soldier,Theon Greyjoy,Sword,Blade,"Killed during Euron’s attack on Yara’s fleet, which was partially Euron’s attempt to bring a gift back to Cersei and win her heart.",Narrow Sea,House Greyjoy (Euron-aligned),No Second Allegiance,Background Extra
Greyjoy (Euron-aligned) soldier,Yara Greyjoy,Sword,Blade,"Killed during Euron’s attack on Yara’s fleet, which was partially Euron’s attempt to bring a gift back to Cersei and win her heart.",Narrow Sea,House Greyjoy (Euron-aligned),No Second Allegiance,Background Extra
Greyjoy (Yara-aligned) soldier,Greyjoy (Euron-aligned) soldier,Flaming missile,Fire/Burning,"Killed during Euron’s attack on Yara’s fleet, which was partially Euron’s attempt to bring a gift back to Cersei and win her heart.",Narrow Sea,House Greyjoy (Yara-aligned),No Second Allegiance,Background Extra
Greyjoy (Euron-aligned) soldier,Yara Greyjoy,Sword,Blade,"Killed during Euron’s attack on Yara’s fleet, which was partially Euron’s attempt to bring a gift back to Cersei and win her heart.",Narrow Sea,House Greyjoy (Euron-aligned),No Second Allegiance,Background Extra
Greyjoy (Yara-aligned) soldier,Euron Greyjoy,Axe,Axe,"Killed during Euron’s attack on Yara’s fleet, which was partially Euron’s attempt to bring a gift back to Cersei and win her heart.",Narrow Sea,House Greyjoy (Yara-aligned),No Second Allegiance,Background Extra
Greyjoy (Yara-aligned) soldier,Euron Greyjoy,Axe,Axe,"Killed during Euron’s attack on Yara’s fleet, which was partially Euron’s attempt to bring a gift back to Cersei and win her heart.",Narrow Sea,House Greyjoy (Yara-aligned),No Second Allegiance,Background Extra
Greyjoy (Euron-aligned) soldier,Tyene Sand,Knife,Blade,"Killed during Euron’s attack on Yara’s fleet, which was partially Euron’s attempt to bring a gift back to Cersei and win her heart.",Narrow Sea,House Greyjoy (Euron-aligned),No Second Allegiance,Background Extra
Greyjoy (Euron-aligned) soldier,Tyene Sand,Knife,Blade,"Killed during Euron’s attack on Yara’s fleet, which was partially Euron’s attempt to bring a gift back to Cersei and win her heart.",Narrow Sea,House Greyjoy (Euron-aligned),No Second Allegiance,Background Extra
Obara Sand,Euron Greyjoy,Spear,Polearm,"Killed during Euron’s attack on Yara’s fleet, which was partially Euron’s attempt to bring a gift back to Cersei and win her heart.",Narrow Sea,House Martell,House Targaryen,Secondary Major
Greyjoy (Euron-aligned) soldier,Nymeria Sand,Knife,Blade,"Killed during Euron’s attack on Yara’s fleet, which was partially Euron’s attempt to bring a gift back to Cersei and win her heart.",Narrow Sea,House Greyjoy (Euron-aligned),No Second Allegiance,Background Extra
Nymeria Sand,Euron Greyjoy,Hands/Whip,Hands,"Killed during Euron’s attack on Yara’s fleet, which was partially Euron’s attempt to bring a gift back to Cersei and win her heart.",Narrow Sea,House Martell,House Targaryen,Secondary Major
Greyjoy (Euron-aligned) soldier,Yara Greyjoy,Falling,Falling,"Killed during Euron’s attack on Yara’s fleet, which was partially Euron’s attempt to bring a gift back to Cersei and win her heart.",Narrow Sea,House Greyjoy (Euron-aligned),No Second Allegiance,Background Extra
Greyjoy (Yara-aligned) soldier,Euron Greyjoy,Axe,Axe,"Killed during Euron’s attack on Yara’s fleet, which was partially Euron’s attempt to bring a gift back to Cersei and win her heart.",Narrow Sea,House Greyjoy (Yara-aligned),No Second Allegiance,Background Extra
Greyjoy (Euron-aligned) soldier,Euron Greyjoy,Axe,Axe,"Killed during Euron’s attack on Yara’s fleet, which was partially Euron’s attempt to bring a gift back to Cersei and win her heart.",Narrow Sea,House Greyjoy (Yara-aligned),No Second Allegiance,Background Extra
Greyjoy (Euron-aligned) soldier,Theon Greyjoy,Sword,Blade,"Killed during Euron’s attack on Yara’s fleet, which was partially Euron’s attempt to bring a gift back to Cersei and win her heart.",Narrow Sea,House Greyjoy (Euron-aligned),No Second Allegiance,Background Extra
Greyjoy (Yara-aligned) soldier,Greyjoy (Euron-aligned) soldier,Sword,Blade,"Killed during Euron’s attack on Yara’s fleet, which was partially Euron’s attempt to bring a gift back to Cersei and win her heart.",Narrow Sea,House Greyjoy (Yara-aligned),No Second Allegiance,Background Extra
Greyjoy (Yara-aligned) soldier,Greyjoy (Euron-aligned) soldier,Knife,Blade,"Killed during Euron’s attack on Yara’s fleet, which was partially Euron’s attempt to bring a gift back to Cersei and win her heart.",Narrow Sea,House Greyjoy (Yara-aligned),No Second Allegiance,Background Extra
Greyjoy (Yara-aligned) soldier,Greyjoy (Euron-aligned) soldier,Knife,Blade,"Killed during Euron’s attack on Yara’s fleet, which was partially Euron’s attempt to bring a gift back to Cersei and win her heart.",Narrow Sea,House Greyjoy (Yara-aligned),No Second Allegiance,Background Extra
Tyene Sand,Cersei Lannister,Poison,Poison,"Revenge on Ellaria for killing Myrcella, Cersei’s daughter.",King’s Landing,House Martell,House Targaryen,Secondary Major
Unsullied,Lannister soldier,Arrow,Arrow,Killed during Daenerys Targaryen’s takeover of Casterly Rock.,Casterly Rock,House Targaryen,No Second Allegiance,Background Extra
Unsullied,Lannister soldier,Arrow,Arrow,Killed during Daenerys Targaryen’s takeover of Casterly Rock.,Casterly Rock,House Targaryen,No Second Allegiance,Background Extra
Unsullied,Lannister soldier,Arrow,Arrow,Killed during Daenerys Targaryen’s takeover of Casterly Rock.,Casterly Rock,House Targaryen,No Second Allegiance,Background Extra
Unsullied,Lannister soldier,Rock,Bludgeon,Killed during Daenerys Targaryen’s takeover of Casterly Rock.,Casterly Rock,House Targaryen,No Second Allegiance,Background Extra
Unsullied,Lannister soldier,Rock,Bludgeon,Killed during Daenerys Targaryen’s takeover of Casterly Rock.,Casterly Rock,House Targaryen,No Second Allegiance,Background Extra
Unsullied,Lannister soldier,Rock,Bludgeon,Killed during Daenerys Targaryen’s takeover of Casterly Rock.,Casterly Rock,House Targaryen,No Second Allegiance,Background Extra
Unsullied,Lannister soldier,Rock,Bludgeon,Killed during Daenerys Targaryen’s takeover of Casterly Rock.,Casterly Rock,House Targaryen,No Second Allegiance,Background Extra
Unsullied,Lannister soldier,Arrow,Arrow,Killed during Daenerys Targaryen’s takeover of Casterly Rock.,Casterly Rock,House Targaryen,No Second Allegiance,Background Extra
Unsullied,Lannister soldier,Arrow,Arrow,Killed during Daenerys Targaryen’s takeover of Casterly Rock.,Casterly Rock,House Targaryen,No Second Allegiance,Background Extra
Lannister soldier,Unsullied,Knife,Blade,Killed during Daenerys Targaryen’s takeover of Casterly Rock.,Casterly Rock,House Lannister,No Second Allegiance,Background Extra
Lannister soldier,Unsullied,Falling,Falling,Killed during Daenerys Targaryen’s takeover of Casterly Rock.,Casterly Rock,House Lannister,No Second Allegiance,Background Extra
Lannister soldier,Unsullied,Spear,Polearm,Killed during Daenerys Targaryen’s takeover of Casterly Rock.,Casterly Rock,House Lannister,No Second Allegiance,Background Extra
Lannister soldier,Unsullied,Spear,Polearm,Killed during Daenerys Targaryen’s takeover of Casterly Rock.,Casterly Rock,House Lannister,No Second Allegiance,Background Extra
Lannister soldier,Unsullied,Spear,Polearm,Killed during Daenerys Targaryen’s takeover of Casterly Rock.,Casterly Rock,House Lannister,No Second Allegiance,Background Extra
Unsullied,Lannister soldier,Sword,Blade,Killed during Daenerys Targaryen’s takeover of Casterly Rock.,Casterly Rock,House Targaryen,No Second Allegiance,Background Extra
Lannister soldier,Unsullied,Spear,Polearm,Killed during Daenerys Targaryen’s takeover of Casterly Rock.,Casterly Rock,House Lannister,No Second Allegiance,Background Extra
Unsullied,Lannister soldier,Sword,Blade,Killed during Daenerys Targaryen’s takeover of Casterly Rock.,Casterly Rock,House Targaryen,No Second Allegiance,Background Extra
Lannister soldier,Unsullied,Knife,Blade,Killed during Daenerys Targaryen’s takeover of Casterly Rock.,Casterly Rock,House Lannister,No Second Allegiance,Background Extra
Unsullied,Lannister soldier,Sword,Blade,Killed during Daenerys Targaryen’s takeover of Casterly Rock.,Casterly Rock,House Targaryen,No Second Allegiance,Background Extra
Lannister soldier,Grey Worm,Spear,Polearm,Killed during Daenerys Targaryen’s takeover of Casterly Rock.,Casterly Rock,House Lannister,No Second Allegiance,Background Extra
Lannister soldier,Grey Worm,Spear,Polearm,Killed during Daenerys Targaryen’s takeover of Casterly Rock.,Casterly Rock,House Lannister,No Second Allegiance,Background Extra
Lannister soldier,Grey Worm,Spear,Polearm,Killed during Daenerys Targaryen’s takeover of Casterly Rock.,Casterly Rock,House Lannister,No Second Allegiance,Background Extra
Lannister soldier,Grey Worm,Spear,Polearm,Killed during Daenerys Targaryen’s takeover of Casterly Rock.,Casterly Rock,House Lannister,No Second Allegiance,Background Extra
Lannister soldier,Grey Worm,Spear,Polearm,Killed during Daenerys Targaryen’s takeover of Casterly Rock.,Casterly Rock,House Lannister,No Second Allegiance,Background Extra
Lannister soldier,Grey Worm,Spear,Polearm,Killed during Daenerys Targaryen’s takeover of Casterly Rock.,Casterly Rock,House Lannister,No Second Allegiance,Background Extra
Lannister soldier,Grey Worm,Spear,Polearm,Killed during Daenerys Targaryen’s takeover of Casterly Rock.,Casterly Rock,House Lannister,No Second Allegiance,Background Extra
Olenna Tyrell,Jaime Lannister,Poison,Poison,Willingly drank the poison given to her by Jaime Lannister after Highgarden is sacked.,Highgarden,House Tyrell,House Targaryen,Major Character
Lannister soldier,Drogon,Dragonfire,Animal,Killed when Daenerys Targaryen and her Dothraki army ambushed the Lannister forces at the Battle of the Goldroad,Goldroad,House Lannister,No Second Allegiance,Background Extra
Lannister soldier,Drogon,Dragonfire,Animal,Killed when Daenerys Targaryen and her Dothraki army ambushed the Lannister forces at the Battle of the Goldroad,Goldroad,House Lannister,No Second Allegiance,Background Extra
Lannister soldier,Drogon,Dragonfire,Animal,Killed when Daenerys Targaryen and her Dothraki army ambushed the Lannister forces at the Battle of the Goldroad,Goldroad,House Lannister,No Second Allegiance,Background Extra
Lannister soldier,Drogon,Dragonfire,Animal,Killed when Daenerys Targaryen and her Dothraki army ambushed the Lannister forces at the Battle of the Goldroad,Goldroad,House Lannister,No Second Allegiance,Background Extra
Lannister soldier,Drogon,Dragonfire,Animal,Killed when Daenerys Targaryen and her Dothraki army ambushed the Lannister forces at the Battle of the Goldroad,Goldroad,House Lannister,No Second Allegiance,Background Extra
Lannister soldier,Drogon,Dragonfire,Animal,Killed when Daenerys Targaryen and her Dothraki army ambushed the Lannister forces at the Battle of the Goldroad,Goldroad,House Lannister,No Second Allegiance,Background Extra
Lannister soldier,Drogon,Dragonfire,Animal,Killed when Daenerys Targaryen and her Dothraki army ambushed the Lannister forces at the Battle of the Goldroad,Goldroad,House Lannister,No Second Allegiance,Background Extra
Lannister soldier,Drogon,Dragonfire,Animal,Killed when Daenerys Targaryen and her Dothraki army ambushed the Lannister forces at the Battle of the Goldroad,Goldroad,House Lannister,No Second Allegiance,Background Extra
Lannister soldier,Drogon,Dragonfire,Animal,Killed when Daenerys Targaryen and her Dothraki army ambushed the Lannister forces at the Battle of the Goldroad,Goldroad,House Lannister,No Second Allegiance,Background Extra
Lannister soldier,Drogon,Dragonfire,Animal,Killed when Daenerys Targaryen and her Dothraki army ambushed the Lannister forces at the Battle of the Goldroad,Goldroad,House Lannister,No Second Allegiance,Background Extra
Lannister soldier,Drogon,Dragonfire,Animal,Killed when Daenerys Targaryen and her Dothraki army ambushed the Lannister forces at the Battle of the Goldroad,Goldroad,House Lannister,No Second Allegiance,Background Extra
Lannister soldier,Drogon,Dragonfire,Animal,Killed when Daenerys Targaryen and her Dothraki army ambushed the Lannister forces at the Battle of the Goldroad,Goldroad,House Lannister,No Second Allegiance,Background Extra
Lannister soldier,Drogon,Dragonfire,Animal,Killed when Daenerys Targaryen and her Dothraki army ambushed the Lannister forces at the Battle of the Goldroad,Goldroad,House Lannister,No Second Allegiance,Background Extra
Lannister soldier,Drogon,Dragonfire,Animal,Killed when Daenerys Targaryen and her Dothraki army ambushed the Lannister forces at the Battle of the Goldroad,Goldroad,House Lannister,No Second Allegiance,Background Extra
Lannister soldier,Drogon,Dragonfire,Animal,Killed when Daenerys Targaryen and her Dothraki army ambushed the Lannister forces at the Battle of the Goldroad,Goldroad,House Lannister,No Second Allegiance,Background Extra
Lannister soldier,Drogon,Dragonfire,Animal,Killed when Daenerys Targaryen and her Dothraki army ambushed the Lannister forces at the Battle of the Goldroad,Goldroad,House Lannister,No Second Allegiance,Background Extra
Lannister soldier,Drogon,Dragonfire,Animal,Killed when Daenerys Targaryen and her Dothraki army ambushed the Lannister forces at the Battle of the Goldroad,Goldroad,House Lannister,No Second Allegiance,Background Extra
Lannister soldier,Drogon,Dragonfire,Animal,Killed when Daenerys Targaryen and her Dothraki army ambushed the Lannister forces at the Battle of the Goldroad,Goldroad,House Lannister,No Second Allegiance,Background Extra
Horse,Lannister soldier,Spear,Polearm,Killed when Daenerys Targaryen and her Dothraki army ambushed the Lannister forces at the Battle of the Goldroad,Goldroad,Unknown,No Second Allegiance,Background Extra
Dothraki rider,Lannister soldier,Crushing,Crushing,Killed when Daenerys Targaryen and her Dothraki army ambushed the Lannister forces at the Battle of the Goldroad,Goldroad,House Targaryen,No Second Allegiance,Background Extra
Lannister soldier,Dothraki rider,Arakh,Blade,Killed when Daenerys Targaryen and her Dothraki army ambushed the Lannister forces at the Battle of the Goldroad,Goldroad,House Lannister,No Second Allegiance,Background Extra
Lannister soldier,Dothraki rider,Arakh,Blade,Killed when Daenerys Targaryen and her Dothraki army ambushed the Lannister forces at the Battle of the Goldroad,Goldroad,House Lannister,No Second Allegiance,Background Extra
Lannister soldier,Dothraki rider,Crushing,Crushing,Killed when Daenerys Targaryen and her Dothraki army ambushed the Lannister forces at the Battle of the Goldroad,Goldroad,House Lannister,No Second Allegiance,Background Extra
Dothraki rider,Lannister soldier,Crushing,Crushing,Killed when Daenerys Targaryen and her Dothraki army ambushed the Lannister forces at the Battle of the Goldroad,Goldroad,House Targaryen,No Second Allegiance,Background Extra
